data;Indicador;qte;fx_atraso;tipo;MesAbreviado;nr_dia_util;quartil;dt_mes;VALORPRIN_FIN
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;426,0;3 - 91-120;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;3 - 91-120;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;CPCA;249,0;4 - 121-150;HUMANO;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;307,0;4 - 121-150;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;4 - 121-150;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;CPCA;132,0;5 - 151-180;HUMANO;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;39,0;5 - 151-180;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;5 - 151-180;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;CPCA;329,0;6 - 181-360;HUMANO;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;8,0;6 - 181-360;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;6 - 181-360;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;CPCA;74,0;7 - 361-720;HUMANO;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;1,0;7 - 361-720;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;7 - 361-720;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;CPCA;70,0;8 - Maior 720;HUMANO;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;8 - Maior 720;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;HUMANO;abr;21;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;2;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;3;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;4;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;5;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;6;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;7;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;18;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;19;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;20;Q2;4;0,0
01/04/2025;CPCA;0,0;GERAL;ROBÔ;abr;21;Q2;4;0,0
01/04/2025;Trabalhado;2327,0;0 - 0-30;HUMANO;abr;1;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;2;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;3;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;4;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;5;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;6;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;7;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;8;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;9;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;10;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;11;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;12;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;13;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;14;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;15;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;16;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;17;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;18;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;19;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;20;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;HUMANO;abr;21;Q2;4;0,0
01/04/2025;Trabalhado;30531,0;0 - 0-30;ROBÔ;abr;1;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;2;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;3;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;4;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;5;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;6;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;7;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;8;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;9;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;10;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;11;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;12;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;13;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;14;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;15;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;16;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;17;Q2;4;0,0
01/04/2025;Trabalhado;0,0;0 - 0-30;ROBÔ;abr;18;Q2;4;0,0
