DATA;Indicador;qte;FX_ATRASO;TIPO_ORIGEM;MesAbreviado;nr_dia_util;quartil;dt_mes;VALOR
2025-09-05;promessa;45,0;91-120;Robô;Set;5;Q3;9;4763,19
2025-09-05;trabalhado;0,0;91-120;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;1,0;91-120;Humano;Set;5;Q3;9;114,67000000000002
2025-09-05;trabalhado;8476,0;91-120;Robô;Set;5;Q3;9;1179406,24
2025-09-05;trabalhado;8835,0;91-120;Robô;Set;5;Q3;9;1203056,65
2025-09-05;acionamentos;4,0;Esforço;HUMANO;Set;5;Q3;9;478,67
2025-09-05;acionamentos;116,0;Esforço;HUMANO;Set;5;Q3;9;9202,319999999998
2025-09-05;acionamentos;15,0;Esforço;HUMANO;Set;5;Q3;9;959,77
2025-09-05;acionamentos;24,0;Esforço;HUMANO;Set;5;Q3;9;14524,16
2025-09-05;acionamentos;173,0;Esforço;HUMANO;Set;5;Q3;9;118763,9
2025-09-05;acionamentos;107,0;Esforço;HUMANO;Set;5;Q3;9;76632,37999999999
2025-09-05;acionamentos;70,0;Esforço;HUMANO;Set;5;Q3;9;45527,080000000016
2025-09-05;acionamentos;723,0;Esforço;HUMANO;Set;5;Q3;9;506743,9600000001
2025-09-05;acionamentos;763,0;Esforço;HUMANO;Set;5;Q3;9;784438,56
2025-09-05;acionamentos;42,0;Esforço;HUMANO;Set;5;Q3;9;152438,16
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1,0;Esforço;Robô;Set;5;Q3;9;79,9
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;5052,0;Esforço;Robô;Set;5;Q3;9;472904,36
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1683,0;Esforço;Robô;Set;5;Q3;9;283284,6
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;3,0;Esforço;Robô;Set;5;Q3;9;462,03999999999996
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1886,0;Esforço;Robô;Set;5;Q3;9;305093,42000000004
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1759,0;Esforço;Robô;Set;5;Q3;9;309796,00000000006
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;778,0;Esforço;Robô;Set;5;Q3;9;177637,36
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;2844,0;Esforço;Robô;Set;5;Q3;9;731713,36
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;acionamentos;3,0;Esforço;Robô;Set;5;Q3;9;42,33
2025-09-05;acionamentos;14520,0;Esforço;Robô;Set;5;Q3;9;623478,1499999999
2025-09-05;acionamentos;2689,0;Esforço;Robô;Set;5;Q3;9;193691,92
2025-09-05;acionamentos;294,0;Esforço;Robô;Set;5;Q3;9;26535,090000000004
2025-09-05;acionamentos;2205,0;Esforço;Robô;Set;5;Q3;9;180403,88
2025-09-05;acionamentos;1266,0;Esforço;Robô;Set;5;Q3;9;111027,59
2025-09-05;acionamentos;599,0;Esforço;Robô;Set;5;Q3;9;60152,45
2025-09-05;acionamentos;7,0;Esforço;Robô;Set;5;Q3;9;1236,2799999999997
2025-09-05;acionamentos;3,0;Esforço;Robô;Set;5;Q3;9;104,06
2025-09-05;acionamentos;2,0;Esforço;Robô;Set;5;Q3;9;1179,18
2025-09-05;cpc;4,0;Esforço;HUMANO;Set;5;Q3;9;478,67
2025-09-05;cpc;81,0;Esforço;HUMANO;Set;5;Q3;9;5932,23
2025-09-05;cpc;12,0;Esforço;HUMANO;Set;5;Q3;9;897,6500000000001
2025-09-05;cpc;3,0;Esforço;HUMANO;Set;5;Q3;9;303,1
2025-09-05;cpc;13,0;Esforço;HUMANO;Set;5;Q3;9;1569,76
2025-09-05;cpc;24,0;Esforço;HUMANO;Set;5;Q3;9;2637,16
2025-09-05;cpc;11,0;Esforço;HUMANO;Set;5;Q3;9;1180,0400000000002
2025-09-05;cpc;133,0;Esforço;HUMANO;Set;5;Q3;9;30992,21
2025-09-05;cpc;150,0;Esforço;HUMANO;Set;5;Q3;9;58611,53
2025-09-05;cpc;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;1,0;Esforço;Robô;Set;5;Q3;9;79,9
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;4698,0;Esforço;Robô;Set;5;Q3;9;433249,17000000004
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;1528,0;Esforço;Robô;Set;5;Q3;9;252898,49000000005
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;3,0;Esforço;Robô;Set;5;Q3;9;462,03999999999996
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;1727,0;Esforço;Robô;Set;5;Q3;9;278767,09
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;1599,0;Esforço;Robô;Set;5;Q3;9;276398,22000000003
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;709,0;Esforço;Robô;Set;5;Q3;9;158015,62
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;2612,0;Esforço;Robô;Set;5;Q3;9;665107,39
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;1961,0;Esforço;Robô;Set;5;Q3;9;118383,95999999999
2025-09-05;cpc;297,0;Esforço;Robô;Set;5;Q3;9;28606,1
2025-09-05;cpc;53,0;Esforço;Robô;Set;5;Q3;9;5163,039999999999
2025-09-05;cpc;169,0;Esforço;Robô;Set;5;Q3;9;16284,739999999998
2025-09-05;cpc;76,0;Esforço;Robô;Set;5;Q3;9;8766,729999999998
2025-09-05;cpc;34,0;Esforço;Robô;Set;5;Q3;9;5367,78
2025-09-05;cpc;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;1,0;Esforço;Robô;Set;5;Q3;9;716,39
2025-09-05;cpca;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpca;53,0;Esforço;HUMANO;Set;5;Q3;9;4528,169999999999
2025-09-05;cpca;8,0;Esforço;HUMANO;Set;5;Q3;9;728,41
2025-09-05;cpca;3,0;Esforço;HUMANO;Set;5;Q3;9;303,1
2025-09-05;cpca;9,0;Esforço;HUMANO;Set;5;Q3;9;1448,0199999999998
2025-09-05;cpca;20,0;Esforço;HUMANO;Set;5;Q3;9;2433,6900000000005
2025-09-05;cpca;9,0;Esforço;HUMANO;Set;5;Q3;9;955,2600000000001
2025-09-05;cpca;89,0;Esforço;HUMANO;Set;5;Q3;9;22604,2
2025-09-05;cpca;121,0;Esforço;HUMANO;Set;5;Q3;9;44121,15
2025-09-05;cpca;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;1,0;Esforço;Robô;Set;5;Q3;9;79,9
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;809,0;Esforço;Robô;Set;5;Q3;9;68243,38
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;244,0;Esforço;Robô;Set;5;Q3;9;37072,97
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;1,0;Esforço;Robô;Set;5;Q3;9;372,34
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;178,0;Esforço;Robô;Set;5;Q3;9;27456,82
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;153,0;Esforço;Robô;Set;5;Q3;9;24079,0
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;72,0;Esforço;Robô;Set;5;Q3;9;18477,46
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;286,0;Esforço;Robô;Set;5;Q3;9;74702,08000000002
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;1864,0;Esforço;Robô;Set;5;Q3;9;113592,88
2025-09-05;cpca;275,0;Esforço;Robô;Set;5;Q3;9;27155,79
2025-09-05;cpca;52,0;Esforço;Robô;Set;5;Q3;9;5031,6
2025-09-05;cpca;157,0;Esforço;Robô;Set;5;Q3;9;14915,619999999999
2025-09-05;cpca;71,0;Esforço;Robô;Set;5;Q3;9;8363,56
2025-09-05;cpca;31,0;Esforço;Robô;Set;5;Q3;9;5296,78
2025-09-05;cpca;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;1,0;Esforço;Robô;Set;5;Q3;9;716,39
2025-09-05;promessa;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;promessa;20,0;Esforço;HUMANO;Set;5;Q3;9;2210,57
2025-09-05;promessa;3,0;Esforço;HUMANO;Set;5;Q3;9;164,86
2025-09-05;promessa;1,0;Esforço;HUMANO;Set;5;Q3;9;159,8
2025-09-05;promessa;3,0;Esforço;HUMANO;Set;5;Q3;9;154,14
2025-09-05;promessa;8,0;Esforço;HUMANO;Set;5;Q3;9;639,8100000000001
2025-09-05;promessa;7,0;Esforço;HUMANO;Set;5;Q3;9;686,26
2025-09-05;promessa;46,0;Esforço;HUMANO;Set;5;Q3;9;8922,819999999996
2025-09-05;promessa;55,0;Esforço;HUMANO;Set;5;Q3;9;12322,069999999998
2025-09-05;promessa;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;241,0;Esforço;Robô;Set;5;Q3;9;18798,68
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;53,0;Esforço;Robô;Set;5;Q3;9;6142,679999999999
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;1,0;Esforço;Robô;Set;5;Q3;9;372,34
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;52,0;Esforço;Robô;Set;5;Q3;9;6412,1900000000005
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;56,0;Esforço;Robô;Set;5;Q3;9;9101,7
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;14,0;Esforço;Robô;Set;5;Q3;9;1679,3200000000002
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;57,0;Esforço;Robô;Set;5;Q3;9;6974,05
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;686,0;Esforço;Robô;Set;5;Q3;9;47567,42
2025-09-05;promessa;110,0;Esforço;Robô;Set;5;Q3;9;8815,029999999999
2025-09-05;promessa;25,0;Esforço;Robô;Set;5;Q3;9;2101,92
2025-09-05;promessa;45,0;Esforço;Robô;Set;5;Q3;9;4763,189999999998
2025-09-05;promessa;20,0;Esforço;Robô;Set;5;Q3;9;2639,43
2025-09-05;promessa;9,0;Esforço;Robô;Set;5;Q3;9;1584,54
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;trabalhado;4,0;Esforço;Robô;Set;5;Q3;9;368,1
2025-09-05;trabalhado;53,0;Esforço;Humano;Set;5;Q3;9;12337,949999999999
2025-09-05;trabalhado;179526,0;Esforço;Robô;Set;5;Q3;9;19695201,53
2025-09-05;trabalhado;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;trabalhado;79615,0;Esforço;Robô;Set;5;Q3;9;15883497,07
2025-09-05;trabalhado;4,0;Esforço;Humano;Set;5;Q3;9;639,2
2025-09-05;trabalhado;101,0;Esforço;Robô;Set;5;Q3;9;20501,070000000007
2025-09-05;trabalhado;2,0;Esforço;Humano;Set;5;Q3;9;229,34000000000003
2025-09-05;trabalhado;108621,0;Esforço;Robô;Set;5;Q3;9;18466723,240000002
2025-09-05;trabalhado;2758,0;Esforço;Humano;Set;5;Q3;9;661870,3500000001
2025-09-05;trabalhado;121589,0;Esforço;Robô;Set;5;Q3;9;23294186,880000003
2025-09-05;trabalhado;1242,0;Esforço;Humano;Set;5;Q3;9;249251,91999999998
2025-09-05;trabalhado;49432,0;Esforço;Robô;Set;5;Q3;9;12113109,19
2025-09-05;trabalhado;19665,0;Esforço;Humano;Set;5;Q3;9;6022019,42
2025-09-05;trabalhado;96412,0;Esforço;Robô;Set;5;Q3;9;23309989,55
2025-09-05;trabalhado;236025,0;Esforço;Humano;Set;5;Q3;9;116561145,97
2025-09-05;trabalhado;5,0;Esforço;Robô;Set;5;Q3;9;683,62
2025-09-05;trabalhado;0,0;Esforço;Humano;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;trabalhado;12,0;Esforço;Robô;Set;5;Q3;9;0,0
2025-09-05;trabalhado;555991,0;Esforço;Robô;Set;5;Q3;9;1629204,7000000002
2025-09-05;trabalhado;140975,0;Esforço;Robô;Set;5;Q3;9;1221572,6
2025-09-05;trabalhado;7048,0;Esforço;Robô;Set;5;Q3;9;91322,7
2025-09-05;trabalhado;125331,0;Esforço;Robô;Set;5;Q3;9;1313717,9100000001
2025-09-05;trabalhado;81530,0;Esforço;Robô;Set;5;Q3;9;1124382,73
2025-09-05;trabalhado;41088,0;Esforço;Robô;Set;5;Q3;9;772335,96
2025-09-05;trabalhado;446,0;Esforço;Robô;Set;5;Q3;9;17409,820000000003
2025-09-05;trabalhado;379,0;Esforço;Robô;Set;5;Q3;9;130638,38
2025-09-05;trabalhado;124,0;Esforço;Robô;Set;5;Q3;9;26261,340000000004
2025-09-05;acionamentos;40,0;Maior 720;HUMANO;Set;5;Q3;9;147239,06
2025-09-05;acionamentos;0,0;Maior 720;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Maior 720;Robô;Set;5;Q3;9;0,0
2025-09-05;acionamentos;2,0;Maior 720;Robô;Set;5;Q3;9;1179,18
2025-09-05;cpc;0,0;Maior 720;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Maior 720;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Maior 720;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;1,0;Maior 720;Robô;Set;5;Q3;9;716,39
2025-09-05;cpca;0,0;Maior 720;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Maior 720;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Maior 720;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;1,0;Maior 720;Robô;Set;5;Q3;9;716,39
2025-09-05;promessa;0,0;Maior 720;HUMANO;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Maior 720;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Maior 720;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Maior 720;Robô;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Maior 720;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Maior 720;Humano;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Maior 720;Robô;Set;5;Q3;9;0,0
2025-09-05;trabalhado;32,0;Maior 720;Robô;Set;5;Q3;9;13898,130000000001
2025-09-05;acionamentos;4,0;Preventivo;HUMANO;Set;5;Q3;9;478,67
2025-09-05;acionamentos;0,0;Preventivo;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1,0;Preventivo;Robô;Set;5;Q3;9;79,9
2025-09-05;acionamentos;1,0;Preventivo;Robô;Set;5;Q3;9;42,33
2025-09-05;cpc;4,0;Preventivo;HUMANO;Set;5;Q3;9;478,67
2025-09-05;cpc;0,0;Preventivo;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;1,0;Preventivo;Robô;Set;5;Q3;9;79,9
2025-09-05;cpc;0,0;Preventivo;Robô;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Preventivo;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Preventivo;Humano;Set;5;Q3;9;0,0
2025-09-05;cpca;1,0;Preventivo;Robô;Set;5;Q3;9;79,9
2025-09-05;cpca;0,0;Preventivo;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Preventivo;HUMANO;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Preventivo;Humano;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Preventivo;Robô;Set;5;Q3;9;0,0
2025-09-05;promessa;0,0;Preventivo;Robô;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Preventivo;HUMANO;Set;5;Q3;9;0,0
2025-09-05;trabalhado;0,0;Preventivo;Humano;Set;5;Q3;9;0,0
2025-09-05;trabalhado;4,0;Preventivo;Robô;Set;5;Q3;9;368,1
2025-09-05;trabalhado;1,0;Preventivo;Robô;Set;5;Q3;9;42,33
2025-09-05;acionamentos;4,0;Unique;HUMANO;Set;5;Q3;9;478,67
2025-09-05;acionamentos;115,0;Unique;HUMANO;Set;5;Q3;9;9042,519999999999
2025-09-05;acionamentos;13,0;Unique;HUMANO;Set;5;Q3;9;881,93
2025-09-05;acionamentos;24,0;Unique;HUMANO;Set;5;Q3;9;14524,16
2025-09-05;acionamentos;170,0;Unique;HUMANO;Set;5;Q3;9;116220,96
2025-09-05;acionamentos;96,0;Unique;HUMANO;Set;5;Q3;9;72224,62
2025-09-05;acionamentos;66,0;Unique;HUMANO;Set;5;Q3;9;45213,69
2025-09-05;acionamentos;607,0;Unique;HUMANO;Set;5;Q3;9;444999,05999999994
2025-09-05;acionamentos;627,0;Unique;HUMANO;Set;5;Q3;9;717414,9
2025-09-05;acionamentos;40,0;Unique;HUMANO;Set;5;Q3;9;147239,06
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;3704,0;Unique;Robô;Set;5;Q3;9;339652,98000000004
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1016,0;Unique;Robô;Set;5;Q3;9;165371,72000000003
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;3,0;Unique;Robô;Set;5;Q3;9;462,03999999999996
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1132,0;Unique;Robô;Set;5;Q3;9;171622,26
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1069,0;Unique;Robô;Set;5;Q3;9;184122,59
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;501,0;Unique;Robô;Set;5;Q3;9;105972,10999999999
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;2285,0;Unique;Robô;Set;5;Q3;9;606779,55
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;acionamentos;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;acionamentos;1,0;Unique;Robô;Set;5;Q3;9;42,33
2025-09-05;acionamentos;5148,0;Unique;Robô;Set;5;Q3;9;377866,23
2025-09-05;acionamentos;969,0;Unique;Robô;Set;5;Q3;9;107639,20000000001
2025-09-05;acionamentos;218,0;Unique;Robô;Set;5;Q3;9;23555,15
2025-09-05;acionamentos;805,0;Unique;Robô;Set;5;Q3;9;98172,55
2025-09-05;acionamentos;520,0;Unique;Robô;Set;5;Q3;9;72689,01000000001
2025-09-05;acionamentos;253,0;Unique;Robô;Set;5;Q3;9;38436,520000000004
2025-09-05;acionamentos;3,0;Unique;Robô;Set;5;Q3;9;219,38000000000002
2025-09-05;acionamentos;2,0;Unique;Robô;Set;5;Q3;9;496,06
2025-09-05;acionamentos;2,0;Unique;Robô;Set;5;Q3;9;1179,18
2025-09-05;cpc;4,0;Unique;HUMANO;Set;5;Q3;9;478,67
2025-09-05;cpc;81,0;Unique;HUMANO;Set;5;Q3;9;5932,23
2025-09-05;cpc;11,0;Unique;HUMANO;Set;5;Q3;9;879,61
2025-09-05;cpc;3,0;Unique;HUMANO;Set;5;Q3;9;303,1
2025-09-05;cpc;12,0;Unique;HUMANO;Set;5;Q3;9;1539,8599999999997
2025-09-05;cpc;17,0;Unique;HUMANO;Set;5;Q3;9;1722,18
2025-09-05;cpc;10,0;Unique;HUMANO;Set;5;Q3;9;1115,06
2025-09-05;cpc;126,0;Unique;HUMANO;Set;5;Q3;9;28358,859999999997
2025-09-05;cpc;146,0;Unique;HUMANO;Set;5;Q3;9;57772,73
2025-09-05;cpc;0,0;Unique;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;3493,0;Unique;Robô;Set;5;Q3;9;318473,08
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;945,0;Unique;Robô;Set;5;Q3;9;150866,05
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;3,0;Unique;Robô;Set;5;Q3;9;462,03999999999996
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;1068,0;Unique;Robô;Set;5;Q3;9;160892,18
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;982,0;Unique;Robô;Set;5;Q3;9;167261,88
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;469,0;Unique;Robô;Set;5;Q3;9;96676,79000000001
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;2112,0;Unique;Robô;Set;5;Q3;9;557480,09
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Humano;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;1721,0;Unique;Robô;Set;5;Q3;9;115332,79000000001
2025-09-05;cpc;267,0;Unique;Robô;Set;5;Q3;9;26598,23
2025-09-05;cpc;51,0;Unique;Robô;Set;5;Q3;9;5252,74
2025-09-05;cpc;151,0;Unique;Robô;Set;5;Q3;9;15417,509999999997
2025-09-05;cpc;67,0;Unique;Robô;Set;5;Q3;9;8644,159999999998
2025-09-05;cpc;31,0;Unique;Robô;Set;5;Q3;9;5293,619999999999
2025-09-05;cpc;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;0,0;Unique;Robô;Set;5;Q3;9;0,0
2025-09-05;cpc;1,0;Unique;Robô;Set;5;Q3;9;716,39
2025-09-05;cpca;0,0;Unique;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpca;53,0;Unique;HUMANO;Set;5;Q3;9;4528,169999999999
2025-09-05;cpca;7,0;Unique;HUMANO;Set;5;Q3;9;710,37
2025-09-05;cpca;3,0;Unique;HUMANO;Set;5;Q3;9;303,1
2025-09-05;cpca;9,0;Unique;HUMANO;Set;5;Q3;9;1448,0199999999998
2025-09-05;cpca;13,0;Unique;HUMANO;Set;5;Q3;9;1518,7100000000003
2025-09-05;cpca;9,0;Unique;HUMANO;Set;5;Q3;9;955,26
2025-09-05;cpca;85,0;Unique;HUMANO;Set;5;Q3;9;20424,46
2025-09-05;cpca;118,0;Unique;HUMANO;Set;5;Q3;9;43312,25
2025-09-05;cpca;0,0;Unique;HUMANO;Set;5;Q3;9;0,0
2025-09-05;cpca;0,0;Unique;Humano;Set;5;Q3;9;0,0
